CustomerID,Age,Gender,City,State,No_of_orders_placed,Sign_up_date,Last_order_placed_date,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Preferred_Theme
CusID_03515,31.0,Male,Mumbai,Western Australia,10.0,2016-05-29,2021-04-01,0,2.8016925787229505,8.455757808164304,4.331893035322792,2.477386647484559,1.0435790878832405,8.698535050294968,Old_UI
CusID_09622,19.0,Not_Specified,Vancouver,Tuscany,7.0,2016-04-30,2020-07-26,1,7.963955571965558,4.04289960552129,6.578654108571712,5.568619145087721,0.2117179244869866,1.70617785730128,New_UI
CusID_08655,30.0,Female,Los Angeles,Bavaria,,2016-04-22,2021-01-04,0,7.633896024990463,1.6938241917975398,0.94509374893729,9.421969019076457,7.748504084070069,0.9178743019838644,New_UI
CusID_06118,32.0,Male,Berlin,Catalonia,10.0,2017-06-23,2020-01-11,0,0.5805576069939766,9.020257984454204,0.55435578075943,3.4212338313889683,0.3092364335639115,7.756346263148539,New_UI
CusID_09410,23.0,Not_Specified,Toronto,Catalonia,4.0,2017-03-25,2020-10-07,0,5.736748451438781,2.683753825074595,0.6521839512170837,7.375147485013988,8.041028255975135,3.830320601243365,Old_UI
CusID_03946,24.0,Female,Sydney,Singapore,3.0,2017-05-02,2020-09-22,0,9.135049713513984,2.7866698251958004,4.531004935511912,6.961667908104928,7.613018990686011,2.619801331018332,Old_UI
CusID_09242,32.0,Female,Budapest,Tuscany,10.0,2017-01-13,2021-08-15,1,1.1253955440453285,0.6667222373130808,7.238351195959707,3.510783881010565,2.625641923312606,4.139881844055149,Old_UI
CusID_02233,16.0,Female,Mumbai,California,15.0,2019-06-16,2021-03-23,1,3.9410172801249126,0.3298736131571763,6.643427332963589,7.354964575820293,7.613593765989266,3.961015821042397,Old_UI
CusID_01343,21.0,Female,Shinjuku,Vienna,14.0,2018-06-14,2020-05-17,0,6.738376789718653,1.837630053157557,4.8152290207664885,7.180442401145746,8.103925232121771,2.9859657922276512,New_UI
CusID_01200,23.0,Male,Paris,California,,2019-01-20,2020-10-18,0,4.949513707252447,9.187160869108036,5.49404234545444,3.64442667210918,1.8963665614668967,7.064175246790449,Old_UI
CusID_02706,22.0,Not_Specified,Toronto,Ontario,7.0,2019-01-12,2021-08-06,1,1.2332241085098428,3.313309942324806,5.44239906370136,8.170099985807115,0.7884440829817965,2.2672698637276203,Old_UI
CusID_04509,33.0,Male,Toronto,New Delhi,10.0,2017-04-17,2020-07-24,0,1.1597847954744671,9.035271872116631,4.875482602470068,5.01479994367188,1.7030599860370932,9.08183456363918,Old_UI
CusID_06480,30.0,Not_Specified,Budapest,Ile-De-France,10.0,2017-01-16,2021-04-01,1,3.3252742321597304,8.71662328771583,3.763308458404299,4.403349347447918,0.5411126954062726,8.95440285300729,Old_UI
CusID_07094,20.0,Not_Specified,Florence,Berlin,,2017-09-04,2020-02-05,0,3.746001195910525,4.315023682710731,4.116874249972301,5.770451931239187,3.721544364494602,2.596602750773622,New_UI
CusID_03272,31.0,Female,Budapest,California,4.0,2019-09-09,2020-07-05,0,8.58396667945793,1.829938913024589,6.834498866265833,6.880725054042475,7.544530093027335,1.3002766099445735,Old_UI
CusID_09534,24.0,Female,Toronto,New York,12.0,2018-08-12,2021-10-30,1,1.1040446094607237,2.8818877190333274,5.507917300326141,7.025733195525088,4.400210088028172,4.702596350185242,Old_UI
CusID_06747,18.0,Male,London,Taiwan,10.0,2017-11-30,2020-09-04,0,1.041163865251969,8.826331913609321,-0.2651138267630974,3.0379452857655784,2.915053006321461,8.65985709630202,New_UI
CusID_01828,21.0,Female,Vancouver,California,3.0,2017-04-27,2021-03-18,0,8.57632252562105,1.6542364892949095,6.839295165840217,6.773402493199002,7.73733257522556,-33.0,New_UI
CusID_05151,15.0,Female,Toronto,Catalonia,11.0,2018-09-08,2021-07-28,1,8.318856691778345,1.9301384932259,6.454193205854448,7.710340763424696,8.002149483193874,-22.0,New_UI
CusID_09661,33.0,Not_Specified,Vienna,Catalonia,12.0,2017-11-27,2021-01-27,1,2.4316937488873283,2.3105381468360724,4.682255228877725,3.843628589576368,2.8955037998802213,5.267662279274488,Old_UI
CusID_04584,24.0,Female,San Francisco,West Bengal,6.0,2017-03-31,2020-12-06,0,8.052519922724603,2.928551109260693,6.966836804390102,6.46370483465388,9.2428553055819,-33.0,Old_UI
CusID_01088,29.0,Not_Specified,Toronto,British Columbia,3.0,2016-09-30,2020-06-26,0,0.4931751517136858,6.2721799518150085,4.188123064039028,4.273312772718814,1.2819223460839648,1.7568210795350243,New_UI
CusID_03142,23.0,Male,Mumbai,Western Australia,10.0,2017-10-29,2021-04-01,0,0.766736739925825,8.579754159613506,4.251607258220671,3.8032409468205297,1.903532264503273,8.640219448629011,New_UI
CusID_07576,,Male,Berlin,Catalonia,3.0,2016-09-14,2020-08-11,0,0.9398837672873944,8.526297175539762,5.165009065993576,3.6814366385571855,0.5017796936659427,9.058426524322307,Old_UI
CusID_08247,30.0,Not_Specified,Berlin,California,12.0,2016-06-18,2021-02-05,1,-66.0,6.866591917126668,5.438515442649001,0.662518786802665,0.4444193023530386,5.69186932640453,Old_UI
CusID_00070,23.0,Female,Delhi,British Columbia,6.0,2019-09-27,2021-09-24,0,6.256752372893677,3.638373051499372,9.085156943560078,5.508534381365291,7.287491571244953,3.285377632009915,Old_UI
CusID_03372,33.0,Female,San Francisco,Bavaria,6.0,2016-01-27,2021-07-19,1,4.8836098028420185,2.171166275442184,6.622700199296734,7.408652673478718,2.174650453007123,5.240093793500908,Old_UI
CusID_06062,16.0,Female,Los Angeles,Tamil Nadu,7.0,2017-07-17,2020-03-01,0,4.261149591453827,4.5043537956095605,0.909178047836293,2.629904894248394,8.304139225215048,2.48339686525478,New_UI
CusID_03372,32.0,Male,Mumbai,California,10.0,2019-12-11,2020-09-04,0,1.2165028662332953,9.235430692167515,3.953846911287312,4.147996501902019,0.9661078407545752,8.682013878045131,Old_UI
CusID_03640,34.0,Male,Mumbai,Western Australia,10.0,2019-02-07,2021-04-01,0,0.6405859443003088,8.813163732452546,-0.0008909286057292,2.853021586047019,0.2752082475276914,9.529387315257509,New_UI
CusID_09202,27.0,Male,Toronto,British Columbia,6.0,2017-04-25,2020-02-10,0,0.9740906305509468,8.709208954121227,5.606485028228147,2.2957979482858937,2.382589234364652,3.4653058407042527,Old_UI
CusID_02293,35.0,Not_Specified,Sydney,Tamil Nadu,12.0,2018-02-03,2020-02-04,1,5.290937426982586,2.6006091037065926,4.66001832712772,4.304781827938313,8.592870605211202,4.82549825311843,Old_UI
CusID_00165,30.0,Male,Taipei,New South Wales,7.0,2016-03-20,2021-01-22,0,0.98435342485026,8.995364968209243,0.4188347793423512,2.965963688570995,0.8916182589995189,8.950283711938862,New_UI
CusID_02822,21.0,Male,Kuala Lampur,Catalonia,10.0,2017-09-02,2020-11-25,0,1.3155191172617338,8.031828849624143,5.318796627411066,3.9783168425936095,2.00448454073303,9.09051557609576,Old_UI
CusID_08336,43.0,Female,Sydney,California,9.0,2019-08-17,2020-11-16,0,5.96103416395628,2.2625094747931858,6.426635177396646,5.826024746946331,2.045007712555384,4.523221860917694,Old_UI
CusID_06013,16.0,Female,Budapest,New South Wales,12.0,2019-10-14,2020-08-20,0,7.130783345425883,3.040689159201389,9.06643653387026,6.654642688071504,-0.6235381029550382,2.8837235062148725,Old_UI
CusID_05151,24.0,Not_Specified,Mumbai,Central Hungary,4.0,2019-09-07,2020-11-30,1,2.8518055031608167,1.109366607198675,6.25859616163071,0.250332571759326,4.64838180766642,5.287859958509223,Old_UI
CusID_09914,33.0,Female,Sydney,Western Australia,10.0,2019-04-04,2021-10-04,0,4.20992838330874,2.5141515845718163,9.156124841066204,6.277748313247504,7.64350079218919,3.02438300903642,Old_UI
CusID_07956,32.0,Not_Specified,Taipei,Ile-De-France,12.0,2017-06-18,2021-08-13,0,2.1925190424843417,7.82017880646114,0.548737293004777,3.1752698249890647,1.062907963412769,8.177036381003981,New_UI
CusID_09828,27.0,Female,Sydney,Berlin,10.0,2019-05-30,2021-02-01,0,1.59893135595793,4.753245755714459,,2.920452124693451,2.0051155069541515,0.845069407287399,Old_UI
CusID_03946,24.0,Female,Toronto,California,7.0,2017-08-28,2020-08-28,0,8.414681980718465,1.6981089803885132,8.698766079489845,8.070706186542319,7.83718857818999,0.8834145709652621,Old_UI
CusID_03946,32.0,Female,Vancouver,Singapore,8.0,2019-10-14,2021-08-24,0,0.4377042029146779,1.5708900671783113,,4.722527223328566,4.163437116225777,8.270711660838614,Old_UI
CusID_07625,26.0,Female,Delhi,Taiwan,15.0,2018-04-29,2021-12-05,1,4.284143177889302,1.9701887189437348,5.988710358096814,7.529795054235574,7.682859171873785,2.690827654125807,Old_UI
CusID_01428,46.0,Male,Bercelona,New York,8.0,2018-03-05,2021-02-09,0,1.573041164487806,8.797971399958042,3.9420056679241338,2.8796685601597005,11.456277621236756,9.855881340013802,New_UI
CusID_03671,21.0,Female,Chennai,Bavaria,,2018-01-27,2021-11-07,1,6.359007372112168,8.200650321197227,3.711414653164443,4.147540507967781,3.994099835774078,0.7288808799726376,New_UI
CusID_09144,17.0,Male,Taipei,British Columbia,4.0,2016-11-22,2021-01-16,0,3.227594984139955,9.833629326358013,0.6540841745604852,2.129301056882553,2.932537287631064,8.05986663774208,Old_UI
CusID_02495,15.0,Female,Toronto,Tuscany,14.0,2018-06-05,2021-08-24,0,5.712243931001406,3.854686324304408,5.737500235904135,6.786930458111405,1.7816319727071743,1.2020009024892513,Old_UI
CusID_08840,27.0,Male,Kolkata,California,10.0,2017-09-10,2021-10-23,1,0.6990556119698332,3.472490815878871,0.3284582067068228,3.0024827582469045,1.2813912913432566,9.00200412571596,Old_UI
CusID_09898,29.0,Male,Vancouver,California,10.0,2019-10-25,2020-09-28,1,3.026138700964612,2.2410785074503936,0.6746222764216636,4.7327569126260975,26.56484547900583,3.738662363517389,Old_UI
CusID_07950,31.0,Female,Bercelona,California,11.0,2018-03-16,2020-01-16,0,8.595093013095266,2.0251445412387934,5.264771507659587,8.743214045312065,7.303776795445178,2.6822549986319197,Old_UI
CusID_03253,34.0,Male,Mumbai,Western Australia,10.0,2016-12-16,2021-04-01,0,0.5280710568716582,8.64515237896704,-0.3732507673354193,2.5182548727780003,3.025499183595645,9.226620504495568,New_UI
CusID_03113,22.0,Female,?,Vienna,14.0,2019-09-27,2021-10-31,1,7.778407060302013,2.077646574674429,4.790380780891427,4.212603275265982,6.629221300696552,3.0976517911125145,Old_UI
CusID_09651,20.0,Male,Shinjuku,Tuscany,10.0,2019-11-14,2021-10-02,0,-55.0,1.8266865641447416,1.0334485228899275,4.107829825240497,0.98183599973263,8.060104403323933,New_UI
CusID_09914,33.0,Male,Mumbai,New South Wales,10.0,2016-01-06,2020-10-08,0,2.983083789549495,4.727493507103776,6.413844256896229,4.043113464201486,2.3323238057703573,5.442966890264333,New_UI
CusID_04636,,Male,Budapest,Vienna,8.0,2016-04-03,2021-09-04,0,2.324778985996227,7.034871916747133,2.1551139826125443,8.238061660496971,0.9549360897100484,8.458694234424213,New_UI
CusID_05136,31.0,Male,Sydney,West Bengal,3.0,2016-07-31,2021-04-13,0,0.5852899127154688,4.764057661422849,,3.0291112237962,-10.221559396124917,7.0481002719525705,New_UI
CusID_00897,32.0,Female,Sydney,Berlin,7.0,2018-01-23,2020-12-13,0,7.741010566932062,2.4363799699881823,6.539895592936371,6.761723906579904,7.616876356398344,1.823988704209097,Old_UI
CusID_09850,34.0,Female,San Francisco,Western Australia,3.0,2018-03-25,2021-10-23,0,6.493879001476792,1.970898205693807,9.153385994629314,6.336530080074208,7.768949742394921,2.008316905290704,Old_UI
CusID_04241,18.0,Male,San Francisco,Ile-De-France,9.0,2016-04-16,2020-05-13,0,0.810193063674839,8.531685003975893,-0.1267834690134712,3.032080124705865,2.8831422572366083,8.030821269285298,Old_UI
CusID_09892,24.0,Male,Mumbai,New South Wales,3.0,2018-03-23,2021-07-29,1,0.0479729766035941,6.643002097212398,0.1530978740527937,3.9568985827298153,0.9842210111807524,9.517754484799404,New_UI
CusID_04944,20.0,Female,Sydney,California,10.0,?,2020-02-23,0,7.420761462855564,1.002778250815846,6.759032011116204,6.308511587471871,-3.5583086582917076,2.131279777188388,Old_UI
CusID_06162,19.0,Male,San Francisco,Catalonia,5.0,2016-07-03,2021-09-04,0,0.7476265291177532,8.957028634381777,0.2809617994678244,3.161683650261738,1.1834616883307891,9.306028863863933,New_UI
CusID_07806,45.0,Female,Munich,Singapore,3.0,2019-06-16,2021-05-31,0,4.471002746761906,1.6391978922555772,9.029879813893515,6.78080452230929,7.957578252026812,1.6391242704264757,Old_UI
CusID_03253,32.0,Male,Kuala Lampur,Taiwan,4.0,2017-06-23,2021-08-06,1,-0.063623960044566,2.478461915919706,4.520035517806429,2.4983411954652297,2.419429931935668,7.5107159782850275,New_UI
CusID_01697,22.0,Male,Los Angeles,Ile-De-France,4.0,2019-04-30,2021-04-01,0,0.076072043359982,8.91405590417191,0.1447737586614998,3.5230746099383428,2.990662089494246,7.931400684888819,New_UI
CusID_02997,29.0,Female,Mumbai,California,3.0,2017-05-31,2020-11-25,0,-66.0,3.788553851266122,5.190131290952045,5.1188666341133935,7.130864426433409,2.374639556457858,New_UI
CusID_09858,19.0,Female,Mumbai,West Bengal,12.0,2019-03-16,2020-01-21,1,3.0295334622321826,1.5270146143485683,7.133665612641346,6.25783844099624,-5.2558511681517075,1.0050236672215895,Old_UI
CusID_02977,15.0,Female,Vancouver,Tokyo,3.0,2016-07-16,2021-05-04,1,2.3867506608550206,2.795451858876094,5.159658405350353,6.362396770778147,7.517675478374584,3.268039633953325,New_UI
CusID_04600,36.0,Not_Specified,Shinjuku,England,10.0,2017-09-30,2021-08-18,1,-99.0,7.855386460075966,1.174772355823491,6.92931406972647,7.400690589524401,3.5384060631777783,Old_UI
CusID_08142,29.0,Male,Florence,Western Australia,12.0,2017-09-19,2020-08-12,1,0.8927946893007822,4.222907788668461,4.607558553520945,0.7870640080520036,0.9077476021413312,3.066080460483999,Old_UI
CusID_06186,17.0,Male,Sydney,British Columbia,4.0,2019-06-02,2020-01-06,0,1.0616390716643855,8.9064488262842,0.7849434122616101,4.536419051468299,1.961513208923752,6.563095548234464,New_UI
CusID_09651,32.0,Not_Specified,Vancouver,Central Hungary,7.0,2016-08-19,2021-08-28,1,5.780025435049722,5.029428932545351,5.433052966607951,4.205159885449858,8.060352315251496,1.2807086393113998,New_UI
CusID_04251,33.0,Female,San Francisco,Catalonia,10.0,?,2020-07-15,1,8.205425287679155,2.1923765568221567,4.49192875183804,8.616475016515698,7.606562193460171,3.4826481081948333,Old_UI
CusID_03523,35.0,Not_Specified,Bercelona,New York,9.0,2017-09-25,2020-04-29,0,5.099607305108351,4.270958537532311,6.13487479879656,2.018415408431072,-6.216357127427286,0.6464336329687675,New_UI
CusID_07914,35.0,Not_Specified,Vancouver,California,10.0,2017-02-25,2020-09-18,0,1.0568327431933109,3.641966429226537,1.429372914617602,5.712941637014283,0.6569161936086979,6.719230872903039,Old_UI
CusID_02738,21.0,Female,Vancouver,Ontario,10.0,2016-10-02,2021-03-10,0,1.0059919932667014,3.5214540379877874,6.236176122133916,6.551202407180485,8.049996763725145,0.8579985093430063,Old_UI
CusID_09216,19.0,Female,Vancouver,California,10.0,2016-05-16,2020-08-26,1,7.400752462932553,3.8573047816434425,7.193775971268139,6.379126968466405,7.614216762483769,4.273610319735414,Old_UI
CusID_01850,30.0,Male,Budapest,England,9.0,2016-10-31,2021-04-01,0,0.8757920134849095,8.607525747314074,4.550478621183418,4.255781011375888,1.0196122522550517,4.70281069525636,New_UI
CusID_01604,32.0,Male,Kolkata,Western Australia,3.0,2017-11-06,2021-03-29,0,2.5493317675451395,8.700454388619722,-0.1975418234961008,4.207205228486115,1.0179675027061663,7.989683210754294,New_UI
CusID_09912,32.0,Male,Kolkata,California,10.0,2017-04-06,2020-08-14,0,3.722974535836189,6.523048121619559,5.804121736894631,5.421942758412331,3.125880493828916,4.539853962247647,New_UI
CusID_05984,31.0,Female,Toronto,California,5.0,2017-01-07,2021-01-29,1,-77.0,3.2746850175046625,3.8045472402449785,6.248370009159699,4.149215377040036,0.8343128605396385,Old_UI
CusID_02766,15.0,Female,Budapest,New York,10.0,2019-01-22,2021-01-09,0,6.965336105157107,2.070698636459559,9.214239401501796,8.770530480622933,8.194050296300906,2.6081741850069813,Old_UI
CusID_03070,27.0,Male,Mumbai,New South Wales,15.0,2017-03-06,2020-08-03,1,4.574257189883481,7.150916959146043,0.2756933173432019,3.8911673883482023,0.5089723267357933,8.66188767165175,New_UI
CusID_03069,28.0,Male,Budapest,Tokyo,5.0,2017-10-11,2020-06-02,0,0.9576853232291656,8.821158989007323,0.5914373051371672,4.063095938619349,1.976730071478788,8.439398952967991,Old_UI
CusID_04608,15.0,Male,Chennai,British Columbia,10.0,2017-11-03,2021-02-17,0,0.8531076316493538,9.119632652667123,,4.149835576646256,1.7542887782725805,8.883452447629944,New_UI
CusID_09612,34.0,Female,Taipei,Vienna,10.0,2018-05-21,2021-01-29,0,8.012826325362342,0.7595759118790808,7.250020589541349,7.256022189509714,7.456410454893593,4.913675113869534,Old_UI
CusID_00597,32.0,Female,Munich,Singapore,5.0,2019-09-26,2020-12-12,1,7.44079088355174,1.871152753445426,4.915576050370223,6.349562533828244,8.915941380598854,0.947722870880944,Old_UI
CusID_01452,34.0,Male,Florence,Western Australia,14.0,2018-10-02,2021-04-01,1,0.5678534690039141,8.625920520185865,0.2246472835424551,2.6111120937778782,1.616284243175086,7.680558026922589,New_UI
CusID_07691,19.0,Female,Chennai,Bavaria,12.0,2019-05-19,2021-06-07,1,5.639550100690848,2.412799996472089,6.637298543692111,5.124140157094535,7.321811064620082,3.3823211773185413,Old_UI
CusID_03876,16.0,Female,Vancouver,Singapore,3.0,2018-01-28,2021-10-18,0,6.929736475363024,1.6174714063427698,6.93568330551123,7.372759738723054,7.251543357697281,0.7236081164442512,Old_UI
CusID_03556,19.0,Male,San Francisco,British Columbia,6.0,2019-10-23,2021-12-08,0,3.342699264473703,0.3705611919356659,0.9352696833164394,3.0753011248751987,1.2639799975392023,8.344691358645715,New_UI
CusID_08256,32.0,Male,Mumbai,Ile-De-France,14.0,2019-07-03,2021-04-01,0,2.217038398727777,7.617519323268326,4.330700861164262,3.2643677986848347,2.8333024500195223,9.227059070299166,Old_UI
CusID_08644,16.0,Female,Perth,Tamil Nadu,3.0,2016-01-21,2021-03-17,0,7.355524863453162,5.17261705890106,4.619279001907976,4.3667004410267065,7.8519914888024065,2.775720646143915,New_UI
CusID_02841,32.0,Male,Mumbai,Catalonia,10.0,2017-06-23,2020-01-11,0,0.891512928724882,8.901410372098832,5.049692040990234,2.6948455151629136,2.073704678651287,8.349535272620908,Old_UI
CusID_01480,26.0,Male,Sydney,California,10.0,2019-03-03,2021-08-19,0,1.2281009435879175,9.30688158503346,,2.7255595210350263,1.4058944399649784,8.19860783513305,New_UI
CusID_01428,31.0,Female,Delhi,California,10.0,2019-09-17,2021-12-04,0,0.3812040275222889,9.055962317955732,4.525995017550333,4.612314549191613,2.2201132143693303,4.105852580256974,New_UI
CusID_01225,15.0,Male,Chennai,Tokyo,7.0,2016-12-19,2021-08-07,0,6.461636361964405,9.427924076389186,,2.8518604865616743,0.9344785904666358,7.674452543051217,New_UI
CusID_05942,20.0,Male,Taipei,New South Wales,10.0,2019-12-26,2020-07-09,1,3.760144869693881,4.317209701961224,5.058632197739977,2.6735213008931056,1.4330733655502377,5.088034960027171,New_UI
CusID_04993,16.0,Male,Kolkata,Tuscany,3.0,2019-08-11,2021-05-25,0,4.144108010611334,8.835211534244474,0.3248221245711227,4.442063055347376,0.894739510030865,4.960221123063731,New_UI
CusID_09297,32.0,Female,San Francisco,Bavaria,4.0,2016-04-06,2021-10-26,0,7.760217660909688,1.3173935551861713,8.77746547615561,7.003922533814162,7.6387443877477,3.268351727019909,Old_UI
CusID_04095,24.0,Not_Specified,Chennai,West Bengal,8.0,2018-03-24,2020-04-28,1,7.968318140127882,1.7577600011604375,6.78048635631276,4.402467058534151,5.924856301456723,0.9314296462812658,Old_UI
CusID_07260,30.0,Female,Vancouver,California,3.0,2017-02-28,2021-03-18,0,7.016781542255514,4.311281427617088,6.953619973679616,5.28544088763196,7.931526705918244,3.210920285293557,Old_UI
CusID_08703,18.0,Female,Kuala Lampur,California,10.0,2017-06-23,2021-10-04,0,-11.0,9.09564341269341,-0.0772464943151871,4.7399709772239085,1.0174881111686176,8.483395343605762,New_UI
CusID_00796,42.0,Male,San Francisco,British Columbia,9.0,2019-06-02,2020-08-03,0,1.9489633717231876,3.997562879040701,0.4681990228210855,4.200010869542594,1.99302891075814,8.108574289640503,New_UI
CusID_06903,35.0,Female,Chennai,West Bengal,10.0,2018-05-04,2021-02-06,0,0.8040483475722635,5.843229936528042,5.964393942453784,5.854695330355744,7.04998359532785,0.5266237471664226,New_UI
CusID_03300,28.0,Male,Mumbai,England,10.0,2019-06-04,2020-03-28,0,1.194053089585441,8.646030152349326,0.5358124096094329,,0.5844702404248714,8.027926186289106,New_UI
CusID_05861,23.0,Male,Mumbai,West Bengal,10.0,2016-04-18,2021-12-06,0,0.2561569674250284,8.446019177460816,5.897662680100618,2.7683509243845768,0.5146177426589849,8.749614934087562,Old_UI
CusID_07399,,Not_Specified,San Francisco,Tokyo,9.0,2019-07-17,2021-05-05,1,1.9124165738673848,1.8674492235529208,3.909340570236467,4.538306993813615,3.884956860107547,5.087954617820968,Old_UI
CusID_00498,21.0,Male,London,California,10.0,2017-05-28,2021-04-01,0,0.8446321370789427,8.458352929163048,-0.5970836185472568,2.849914935758126,0.947821216224694,8.95126782472132,New_UI
CusID_01157,30.0,Male,Kolkata,British Columbia,10.0,2017-11-28,2020-12-23,0,2.281261455491548,9.33574368107276,0.810163789671064,4.389528608614612,0.8524414865635956,9.546688261126056,New_UI
CusID_01420,37.0,Not_Specified,Perth,Tamil Nadu,,2019-04-04,2020-04-04,1,2.278982369883254,9.315869565487969,,6.56342995394292,8.023939345254103,2.2783469317820835,New_UI
CusID_09116,,Female,Munich,England,9.0,2016-03-31,2020-06-20,1,6.903253939589501,1.6965083069380391,3.244847120225606,5.999125144618336,7.39548690944884,4.964008167019226,Old_UI
CusID_07051,39.0,Male,San Francisco,Western Australia,,2019-02-15,2021-05-29,0,7.821106409093174,1.9500833783063027,0.9466574162951,4.652009320716145,2.835699274348364,4.454162676102474,Old_UI
CusID_08101,31.0,Male,Mumbai,Ile-De-France,10.0,2018-03-18,2021-04-01,0,0.5854666748625839,8.74013859586501,5.012741561793705,0.4565984032986416,0.5513547813613239,8.20004593545438,Old_UI
CusID_00733,27.0,Male,Bercelona,New South Wales,5.0,2016-01-17,2020-01-09,0,2.162834384092919,6.96035191420762,3.827528609973496,2.906771024967545,1.85920816180685,8.07314762347131,New_UI
CusID_01834,22.0,Male,London,British Columbia,3.0,2019-01-06,2021-08-14,1,2.277183386239868,8.756499163221886,0.2670509086942167,2.9306510017872927,2.153687606995568,9.921430410371247,Old_UI
CusID_03343,,Not_Specified,Chennai,New York,10.0,2016-06-24,2021-12-10,0,3.846542970665012,3.7073870765794887,-0.0701343763144011,2.0763733958446275,1.1423826042710714,7.248129872204274,New_UI
CusID_00883,31.0,Male,Kolkata,British Columbia,10.0,2017-11-03,2021-10-26,0,2.030819220112478,9.00163647139253,,1.9264118112355455,2.0888427669919563,9.999038005670233,Old_UI
CusID_06212,36.0,Male,Toronto,West Bengal,3.0,2018-12-09,2021-08-14,0,0.7435321836385528,6.886034166566564,5.522707021538274,0.3613577926535027,1.926074407336152,7.050086319611268,New_UI
CusID_06856,15.0,Male,Kolkata,New South Wales,3.0,2017-02-11,2020-06-19,0,1.0063732642035776,9.628217072629107,2.7027621107526723,2.810256353762186,2.1429345091713223,8.8983350626613,New_UI
CusID_01349,31.0,Male,Paris,California,10.0,2018-09-22,2021-04-01,0,0.4438176078695238,8.582973143988037,3.526358391292023,3.932761973138181,1.9359718227531453,7.259201673261174,New_UI
CusID_05851,28.0,Female,Vienna,British Columbia,7.0,2017-06-23,2020-01-11,0,1.7598058067517492,2.420973737654703,3.847530167918952,5.2549991478786655,3.0809986461745917,9.619845800344274,Old_UI
CusID_04988,32.0,Male,San Francisco,West Bengal,10.0,2019-02-24,2020-03-18,0,3.689437504590112,8.866707690202862,0.146190244625985,0.7734696746540626,1.1815074268213408,8.016203894489397,New_UI
CusID_02766,20.0,Female,Perth,Singapore,3.0,2017-03-24,2020-09-28,0,7.0239745882874765,1.6421803701404358,4.42876167087362,7.854042177283323,8.197888799465243,4.798623041234059,Old_UI
CusID_09951,17.0,Male,Los Angeles,Singapore,,2019-03-03,2021-04-29,1,1.6564482213334668,4.534412109225977,5.625878685316095,,8.848892125251684,5.770743373730558,Old_UI
CusID_07706,27.0,Male,Taipei,California,3.0,2017-06-23,2020-12-19,0,0.834014504041832,8.745472521806052,,4.274583983388795,1.1370091638840791,8.183579053139127,New_UI
CusID_09224,34.0,Female,Los Angeles,New Delhi,12.0,2019-07-18,2020-06-26,1,8.007137728398705,4.5067784349660105,6.638279471313336,6.228025350064447,4.348472368623281,2.3750098631962544,Old_UI
CusID_01965,33.0,Not_Specified,Perth,Taiwan,,2019-09-23,2020-12-07,1,4.893147393506331,4.770699638969256,2.840108749196488,5.179064910072221,0.6331316744386982,0.6884981130987977,Old_UI
CusID_03334,35.0,Male,Paris,Catalonia,6.0,2018-07-31,2020-01-08,0,-44.0,4.041463727933893,4.730653529108604,3.69490914124513,1.3099484734396982,1.3027717111206938,Old_UI
CusID_06455,15.0,Female,Sydney,Catalonia,3.0,2018-02-16,2020-12-03,0,8.0624452133851,1.6300157396084165,9.235654275040725,8.170438699808983,7.209029101333292,2.541051497884574,Old_UI
CusID_02867,17.0,Not_Specified,London,Bavaria,1.0,2018-09-08,2021-05-20,1,6.121508669284373,3.4685119982666346,5.173383378629163,6.346603939092012,4.684271006473664,6.431207056972258,New_UI
CusID_09099,33.0,Female,Los Angeles,Central Hungary,,2016-03-08,2021-07-15,1,0.8961702291366824,4.828746847145895,7.267566012652768,2.313350477020081,5.382602883219488,2.362605617049492,Old_UI
CusID_06013,34.0,Not_Specified,New York City,Ile-De-France,6.0,2017-12-16,2021-10-06,0,1.829013757497829,0.6537429504329177,3.664332614768204,2.8279181558629007,1.5702253546657603,6.230852458809972,Old_UI
CusID_05500,31.0,Male,Mumbai,Catalonia,10.0,2018-07-18,2021-04-07,0,3.932081408538056,9.051128755459825,2.6166246218574534,,0.7535130900158133,8.59653577004208,New_UI
CusID_04792,23.0,Not_Specified,?,West Bengal,12.0,2018-06-18,2020-06-26,1,6.935283321092362,1.8594003616427408,1.9427413140893843,5.828518965885625,0.9168979933709496,3.1829197442744985,Old_UI
CusID_02532,34.0,Male,Berlin,California,10.0,2017-06-23,2020-06-18,0,1.7553872541212754,5.338479300814079,0.2618158032792052,2.3797747675642658,2.2553375427646243,8.341766945650745,New_UI
CusID_00870,22.0,Female,Budapest,Catalonia,7.0,2019-07-26,2021-04-09,1,7.576951798759994,0.6446868958285766,2.456950635404725,7.371894728029926,8.225895322543003,3.791184499321462,Old_UI
CusID_09419,35.0,Male,Taipei,Tamil Nadu,8.0,2016-03-22,2020-08-21,0,1.2663448367569765,7.06089603436598,0.5183561655724772,1.577689395695009,0.7602329198914786,8.638438069655018,New_UI
CusID_05114,33.0,Male,Los Angeles,Tokyo,9.0,2017-07-28,2021-07-02,0,4.826639563772277,5.312548843806094,,-0.0952655096137355,7.728054610135709,5.0458758496984055,Old_UI
